customer_id,customer_name,customer_type,channel,province,region,address,phone,tax_code,join_date,credit_limit,status
CUS01778,Cửa hàng tiện lợi Lê Thành Tiến,Cửa hàng tiện lợi,Modern Trade,Nam Định,Miền Bắc,"Số 427 đường Trần Phú, Nam Định",02953788396,,2018-05-04,50000000,Active
CUS01779,Cửa hàng tiện lợi Lê Thành Thảo,Cửa hàng tiện lợi,Modern Trade,Tiền Giang,Miền Nam,"Số 324 đường Trần Phú, Tiền Giang",02220101490,,2022-09-13,50000000,Active
CUS01780,Online Seller Đỗ Xuân Khoa,Online Seller,E-commerce,Bình Dương,Miền Nam,"Số 88 đường Lý Thường Kiệt, Bình Dương",02864511793,,2022-05-25,100000000,Inactive
CUS01781,Siêu thị Phạm Công Khoa,Siêu thị,Modern Trade,Quảng Ninh,Miền Bắc,"Số 234 đường Lê Lợi, Quảng Ninh",02366543141,6431255034,2021-01-08,100000000,Active
CUS01782,Online Seller Hồ Đức Tâm,Online Seller,E-commerce,Vũng Tàu,Miền Nam,"Số 172 đường Nguyễn Trãi, Vũng Tàu",02810787815,,2018-11-29,100000000,Inactive
CUS01783,Online Seller Hồ Đức Tuấn,Online Seller,E-commerce,Cần Thơ,Miền Nam,"Số 84 đường Điện Biên Phủ, Cần Thơ",02638850050,,2022-07-29,50000000,Active
CUS01784,Canteen Huỳnh Thanh An,Canteen,Traditional Trade,Bắc Ninh,Miền Bắc,"Số 94 đường Nguyễn Trãi, Bắc Ninh",02586487490,7233497275,2018-08-29,100000000,Active
CUS01785,Siêu thị Lê Minh Quân,Siêu thị,Modern Trade,Bình Phước,Miền Nam,"Số 193 đường Trần Phú, Bình Phước",02351384518,5475478934,2021-12-24,100000000,Active
CUS01786,Cửa hàng tiện lợi Dương Thị Sơn,Cửa hàng tiện lợi,Modern Trade,Quảng Nam,Miền Trung,"Số 405 đường Trần Phú, Quảng Nam",02512183498,,2020-09-22,500000000,Active
CUS01787,Cửa hàng tiện lợi Bùi Đức Khoa,Cửa hàng tiện lợi,Modern Trade,Nghệ An,Miền Trung,"Số 181 đường Lý Thường Kiệt, Nghệ An",02876895856,,2020-10-15,200000000,Active
CUS01788,Canteen Lê Thanh Lan,Canteen,Traditional Trade,Vũng Tàu,Miền Nam,"Số 119 đường Hai Bà Trưng, Vũng Tàu",02161158360,7046251495,2018-10-29,100000000,Active
CUS01789,Canteen Lý Thành Mai,Canteen,Traditional Trade,Bình Định,Miền Trung,"Số 70 đường Điện Biên Phủ, Bình Định",02144436550,7547397842,2020-01-26,100000000,Active
CUS01790,Siêu thị Vũ Xuân Lộc,Siêu thị,Modern Trade,Đồng Nai,Miền Nam,"Số 38 đường Hai Bà Trưng, Đồng Nai",02733745896,6775668552,2019-09-25,100000000,Active
CUS01791,Canteen Bùi Bá Thảo,Canteen,Traditional Trade,Bình Phước,Miền Nam,"Số 364 đường Hai Bà Trưng, Bình Phước",02891995629,6099376282,2022-11-12,50000000,Active
CUS01792,Cửa hàng tiện lợi Lê Văn Tâm,Cửa hàng tiện lợi,Modern Trade,Hưng Yên,Miền Bắc,"Số 459 đường Nguyễn Trãi, Hưng Yên",02422837341,,2021-09-02,100000000,Active
CUS01793,Cửa hàng tiện lợi Trần Đức Lan,Cửa hàng tiện lợi,Modern Trade,Long An,Miền Nam,"Số 207 đường Lê Lợi, Long An",02110593111,,2018-09-30,200000000,Active
CUS01794,Canteen Lê Công Giang,Canteen,Traditional Trade,Bình Phước,Miền Nam,"Số 490 đường Lý Thường Kiệt, Bình Phước",02597518448,3840412106,2018-05-19,200000000,Active
CUS01795,Tạp hóa Hoàng Thị Bình,Tạp hóa,Traditional Trade,Bình Dương,Miền Nam,"Số 105 đường Nguyễn Trãi, Bình Dương",02853137197,,2019-09-16,500000000,Active
CUS01796,Online Seller Huỳnh Thành Kiên,Online Seller,E-commerce,Vũng Tàu,Miền Nam,"Số 153 đường Nguyễn Huệ, Vũng Tàu",02349842729,,2018-02-16,200000000,Active
CUS01797,Siêu thị Bùi Đức Phúc,Siêu thị,Modern Trade,Đồng Nai,Miền Nam,"Số 173 đường Lý Thường Kiệt, Đồng Nai",02414158097,7127312653,2019-02-24,200000000,Active
CUS01798,Tạp hóa Đỗ Bá Cường,Tạp hóa,Traditional Trade,Vũng Tàu,Miền Nam,"Số 333 đường Lý Thường Kiệt, Vũng Tàu",02663995555,,2023-12-28,100000000,Active
CUS01799,Online Seller Huỳnh Thanh An,Online Seller,E-commerce,Thái Bình,Miền Bắc,"Số 230 đường Nguyễn Trãi, Thái Bình",02764900439,,2019-02-16,500000000,Active
CUS01800,Online Seller Ngô Thành Tiến,Online Seller,E-commerce,Huế,Miền Trung,"Số 435 đường Lý Thường Kiệt, Huế",02151556505,,2020-10-12,200000000,Active
CUS01801,Nhà hàng Phạm Thị Nam,Nhà hàng,Traditional Trade,Quảng Ninh,Miền Bắc,"Số 247 đường Điện Biên Phủ, Quảng Ninh",02664318477,1416324649,2018-08-01,500000000,Active
CUS01802,Siêu thị Đặng Quốc Dũng,Siêu thị,Modern Trade,Quảng Ninh,Miền Bắc,"Số 116 đường Hai Bà Trưng, Quảng Ninh",02287255554,1193224162,2021-09-28,50000000,Active
CUS01803,Tạp hóa Phạm Hữu Cường,Tạp hóa,Traditional Trade,Bình Phước,Miền Nam,"Số 98 đường Trần Phú, Bình Phước",02349449705,,2021-06-25,200000000,Active
CUS01804,Cửa hàng tiện lợi Nguyễn Minh Vân,Cửa hàng tiện lợi,Modern Trade,Bình Định,Miền Trung,"Số 221 đường Lê Lợi, Bình Định",02881745429,,2022-08-31,100000000,Active
CUS01805,Siêu thị Ngô Hữu Nhân,Siêu thị,Modern Trade,Đà Nẵng,Miền Trung,"Số 165 đường Lê Lợi, Đà Nẵng",02273245675,3705292285,2022-01-03,50000000,Active
CUS01806,Cửa hàng tiện lợi Đỗ Quốc Hà,Cửa hàng tiện lợi,Modern Trade,Quảng Ninh,Miền Bắc,"Số 138 đường Trần Phú, Quảng Ninh",02735848410,,2020-11-13,50000000,Active
CUS01807,Cửa hàng tiện lợi Nguyễn Quốc Yến,Cửa hàng tiện lợi,Modern Trade,Hải Dương,Miền Bắc,"Số 279 đường Điện Biên Phủ, Hải Dương",02222809228,,2021-08-07,500000000,Active
CUS01808,Online Seller Huỳnh Thanh Khoa,Online Seller,E-commerce,Vũng Tàu,Miền Nam,"Số 472 đường Hai Bà Trưng, Vũng Tàu",02196786855,,2023-07-08,500000000,Inactive
CUS01809,Cửa hàng tiện lợi Phạm Văn Tuấn,Cửa hàng tiện lợi,Modern Trade,Đà Nẵng,Miền Trung,"Số 164 đường Trần Phú, Đà Nẵng",02282420697,,2021-02-05,50000000,Active
CUS01810,Tạp hóa Trần Bá Bình,Tạp hóa,Traditional Trade,Quảng Ninh,Miền Bắc,"Số 349 đường Nguyễn Huệ, Quảng Ninh",02762835646,,2019-10-19,50000000,Active
CUS01811,Cửa hàng tiện lợi Bùi Xuân Thắng,Cửa hàng tiện lợi,Modern Trade,Nghệ An,Miền Trung,"Số 322 đường Điện Biên Phủ, Nghệ An",02198593293,,2022-12-27,50000000,Active
CUS01812,Cửa hàng tiện lợi Ngô Quốc Hà,Cửa hàng tiện lợi,Modern Trade,Huế,Miền Trung,"Số 498 đường Hai Bà Trưng, Huế",02568697353,,2020-04-26,100000000,Active
CUS01813,Canteen Lê Thanh Dũng,Canteen,Traditional Trade,Khánh Hòa,Miền Trung,"Số 478 đường Nguyễn Huệ, Khánh Hòa",02850262775,9678690201,2023-09-09,50000000,Active
CUS01814,Siêu thị Bùi Hồng Trung,Siêu thị,Modern Trade,Quảng Ngãi,Miền Trung,"Số 497 đường Lê Lợi, Quảng Ngãi",02315506452,4073644925,2019-01-15,200000000,Active
CUS01815,Tạp hóa Hồ Đức Kiên,Tạp hóa,Traditional Trade,Hải Phòng,Miền Bắc,"Số 194 đường Lê Lợi, Hải Phòng",02255001293,,2024-01-10,200000000,Active
CUS01816,Nhà hàng Lê Xuân Quân,Nhà hàng,Traditional Trade,TP.HCM,Miền Nam,"Số 96 đường Điện Biên Phủ, TP.HCM",02224957006,2732065338,2021-04-24,500000000,Active
CUS01817,Tạp hóa Nguyễn Quốc Phúc,Tạp hóa,Traditional Trade,Đồng Nai,Miền Nam,"Số 308 đường Hai Bà Trưng, Đồng Nai",02173894187,,2023-05-10,200000000,Active
CUS01818,Canteen Ngô Hồng Dũng,Canteen,Traditional Trade,Quảng Nam,Miền Trung,"Số 443 đường Nguyễn Trãi, Quảng Nam",02395976176,4845713748,2018-11-24,500000000,Active
CUS01819,Online Seller Trần Công Việt,Online Seller,E-commerce,Quảng Ngãi,Miền Trung,"Số 374 đường Nguyễn Huệ, Quảng Ngãi",02566535801,,2023-06-14,500000000,Active
CUS01820,Tạp hóa Phạm Quốc Kiên,Tạp hóa,Traditional Trade,Nam Định,Miền Bắc,"Số 473 đường Lê Lợi, Nam Định",02641150478,,2018-02-25,100000000,Active
CUS01821,Siêu thị Lê Quốc Vân,Siêu thị,Modern Trade,Hưng Yên,Miền Bắc,"Số 417 đường Nguyễn Trãi, Hưng Yên",02810796939,2723504965,2021-09-16,50000000,Active
CUS01822,Canteen Phạm Xuân An,Canteen,Traditional Trade,Nam Định,Miền Bắc,"Số 190 đường Lê Lợi, Nam Định",02381256437,9966732169,2022-10-23,200000000,Active
CUS01823,Siêu thị Lý Thanh Cường,Siêu thị,Modern Trade,Bình Dương,Miền Nam,"Số 304 đường Lê Lợi, Bình Dương",02317878883,1123748717,2022-02-03,100000000,Inactive
CUS01824,Tạp hóa Ngô Thanh Thảo,Tạp hóa,Traditional Trade,Quảng Nam,Miền Trung,"Số 388 đường Trần Phú, Quảng Nam",02890189161,,2022-02-10,100000000,Active
CUS01825,Canteen Nguyễn Văn Phương,Canteen,Traditional Trade,Đồng Nai,Miền Nam,"Số 23 đường Nguyễn Huệ, Đồng Nai",02856817408,9364544838,2021-04-24,200000000,Active
CUS01826,Cửa hàng tiện lợi Lê Văn Uyên,Cửa hàng tiện lợi,Modern Trade,Khánh Hòa,Miền Trung,"Số 147 đường Điện Biên Phủ, Khánh Hòa",02991198356,,2021-02-27,200000000,Active
CUS01827,Siêu thị Bùi Văn Khoa,Siêu thị,Modern Trade,Hải Phòng,Miền Bắc,"Số 368 đường Nguyễn Trãi, Hải Phòng",02756689082,7997577555,2023-12-09,100000000,Active
CUS01828,Nhà hàng Vũ Xuân Long,Nhà hàng,Traditional Trade,Nghệ An,Miền Trung,"Số 444 đường Nguyễn Huệ, Nghệ An",02630053210,5824742813,2023-07-21,50000000,Active
CUS01829,Siêu thị Phạm Xuân Hùng,Siêu thị,Modern Trade,Quảng Ngãi,Miền Trung,"Số 416 đường Hai Bà Trưng, Quảng Ngãi",02351553395,7621812095,2018-05-05,500000000,Inactive
CUS01830,Online Seller Lê Xuân Lộc,Online Seller,E-commerce,Nghệ An,Miền Trung,"Số 9 đường Nguyễn Huệ, Nghệ An",02457421735,,2018-09-15,200000000,Active
CUS01831,Nhà hàng Phạm Thành An,Nhà hàng,Traditional Trade,Hải Phòng,Miền Bắc,"Số 35 đường Hai Bà Trưng, Hải Phòng",02495202538,5085062361,2022-09-30,500000000,Active
CUS01832,Siêu thị Huỳnh Bá Sơn,Siêu thị,Modern Trade,Quảng Ngãi,Miền Trung,"Số 293 đường Lê Lợi, Quảng Ngãi",02627307181,6064809003,2021-05-22,50000000,Active
CUS01833,Nhà hàng Đặng Công Tâm,Nhà hàng,Traditional Trade,Tiền Giang,Miền Nam,"Số 29 đường Điện Biên Phủ, Tiền Giang",02745462260,2569238734,2019-02-02,200000000,Active
CUS01834,Siêu thị Huỳnh Hồng Thảo,Siêu thị,Modern Trade,Bình Định,Miền Trung,"Số 64 đường Nguyễn Trãi, Bình Định",02296300090,7577815847,2022-11-16,200000000,Active
CUS01835,Tạp hóa Vũ Quốc Kiên,Tạp hóa,Traditional Trade,Bình Định,Miền Trung,"Số 454 đường Lê Lợi, Bình Định",02941548073,,2020-03-08,200000000,Active
CUS01836,Online Seller Hồ Bá Thảo,Online Seller,E-commerce,Quảng Nam,Miền Trung,"Số 203 đường Nguyễn Trãi, Quảng Nam",02160231698,,2023-04-04,50000000,Active
CUS01837,Canteen Dương Hồng Hà,Canteen,Traditional Trade,Thái Bình,Miền Bắc,"Số 278 đường Trần Phú, Thái Bình",02410802510,1797182818,2018-04-15,200000000,Active
CUS01838,Tạp hóa Lý Đức Trung,Tạp hóa,Traditional Trade,Bắc Ninh,Miền Bắc,"Số 109 đường Lý Thường Kiệt, Bắc Ninh",02338230458,,2022-07-17,200000000,Active
CUS01839,Nhà hàng Phạm Đức Lộc,Nhà hàng,Traditional Trade,Quảng Ninh,Miền Bắc,"Số 479 đường Lý Thường Kiệt, Quảng Ninh",02860474195,6097403182,2019-11-09,500000000,Active
CUS01840,Tạp hóa Ngô Bá Việt,Tạp hóa,Traditional Trade,Quảng Ninh,Miền Bắc,"Số 334 đường Nguyễn Huệ, Quảng Ninh",02128342286,,2020-09-03,100000000,Inactive
CUS01841,Online Seller Nguyễn Thị Phương,Online Seller,E-commerce,Hưng Yên,Miền Bắc,"Số 316 đường Nguyễn Huệ, Hưng Yên",02433513225,,2023-10-16,200000000,Active
CUS01842,Canteen Hồ Thị Linh,Canteen,Traditional Trade,Hưng Yên,Miền Bắc,"Số 456 đường Nguyễn Trãi, Hưng Yên",02174863590,5656189955,2021-01-05,200000000,Active
CUS01843,Canteen Huỳnh Xuân Giang,Canteen,Traditional Trade,Đà Nẵng,Miền Trung,"Số 104 đường Nguyễn Trãi, Đà Nẵng",02426685559,1126505935,2022-05-31,200000000,Active
CUS01844,Tạp hóa Dương Xuân Linh,Tạp hóa,Traditional Trade,Quảng Ninh,Miền Bắc,"Số 468 đường Nguyễn Huệ, Quảng Ninh",02870317489,,2023-03-30,500000000,Active
CUS01845,Online Seller Bùi Hồng Cường,Online Seller,E-commerce,Nam Định,Miền Bắc,"Số 489 đường Hai Bà Trưng, Nam Định",02750095902,,2023-05-13,50000000,Active
CUS01846,Tạp hóa Bùi Quốc Dũng,Tạp hóa,Traditional Trade,Đà Nẵng,Miền Trung,"Số 122 đường Hai Bà Trưng, Đà Nẵng",02154970734,,2021-07-06,100000000,Active
CUS01847,Online Seller Hoàng Thị Cường,Online Seller,E-commerce,Huế,Miền Trung,"Số 328 đường Hai Bà Trưng, Huế",02517200210,,2019-06-26,500000000,Active
CUS01848,Canteen Dương Quốc Long,Canteen,Traditional Trade,Vũng Tàu,Miền Nam,"Số 220 đường Hai Bà Trưng, Vũng Tàu",02728484479,4977155716,2022-10-27,100000000,Inactive
CUS01849,Online Seller Vũ Thanh Yến,Online Seller,E-commerce,Bắc Ninh,Miền Bắc,"Số 325 đường Lý Thường Kiệt, Bắc Ninh",02745214993,,2022-08-14,50000000,Active
CUS01850,Nhà hàng Đỗ Hữu Ngân,Nhà hàng,Traditional Trade,Quảng Nam,Miền Trung,"Số 54 đường Nguyễn Trãi, Quảng Nam",02488795817,4391278116,2020-11-21,500000000,Inactive
CUS01851,Nhà hàng Nguyễn Minh Ngân,Nhà hàng,Traditional Trade,Tiền Giang,Miền Nam,"Số 74 đường Lý Thường Kiệt, Tiền Giang",02768588535,2273882372,2019-06-07,100000000,Active
CUS01852,Canteen Trần Đức Hùng,Canteen,Traditional Trade,Cần Thơ,Miền Nam,"Số 81 đường Điện Biên Phủ, Cần Thơ",02988614521,9910467285,2019-03-04,200000000,Active
CUS01853,Tạp hóa Hoàng Văn An,Tạp hóa,Traditional Trade,Tiền Giang,Miền Nam,"Số 359 đường Lê Lợi, Tiền Giang",02370455694,,2022-11-25,100000000,Active
CUS01854,Canteen Hoàng Đức Long,Canteen,Traditional Trade,Hưng Yên,Miền Bắc,"Số 175 đường Hai Bà Trưng, Hưng Yên",02877647844,8284622258,2018-09-21,100000000,Active
CUS01855,Canteen Bùi Thành Trung,Canteen,Traditional Trade,Bắc Ninh,Miền Bắc,"Số 30 đường Trần Phú, Bắc Ninh",02948939663,5584416036,2023-11-09,50000000,Active
CUS01856,Online Seller Ngô Minh Hải,Online Seller,E-commerce,Bắc Ninh,Miền Bắc,"Số 206 đường Trần Phú, Bắc Ninh",02887169073,,2024-01-07,200000000,Active
CUS01857,Cửa hàng tiện lợi Vũ Thành Sơn,Cửa hàng tiện lợi,Modern Trade,Tiền Giang,Miền Nam,"Số 320 đường Trần Phú, Tiền Giang",02735876875,,2024-01-28,100000000,Active
CUS01858,Tạp hóa Phạm Xuân Khoa,Tạp hóa,Traditional Trade,Bình Phước,Miền Nam,"Số 26 đường Lý Thường Kiệt, Bình Phước",02917966355,,2019-07-31,500000000,Active
CUS01859,Siêu thị Trần Xuân Uyên,Siêu thị,Modern Trade,Huế,Miền Trung,"Số 183 đường Trần Phú, Huế",02877990328,6488036421,2023-08-07,500000000,Active
CUS01860,Nhà hàng Trần Đức Tâm,Nhà hàng,Traditional Trade,Quảng Ngãi,Miền Trung,"Số 241 đường Hai Bà Trưng, Quảng Ngãi",02510767842,1029414470,2022-05-02,500000000,Active
CUS01861,Cửa hàng tiện lợi Lý Đức Tiến,Cửa hàng tiện lợi,Modern Trade,Nghệ An,Miền Trung,"Số 350 đường Lê Lợi, Nghệ An",02619568531,,2022-08-26,500000000,Active
CUS01862,Tạp hóa Lê Minh Tuấn,Tạp hóa,Traditional Trade,Đà Nẵng,Miền Trung,"Số 134 đường Lê Lợi, Đà Nẵng",02989017790,,2023-04-19,200000000,Inactive
CUS01863,Cửa hàng tiện lợi Vũ Bá Phương,Cửa hàng tiện lợi,Modern Trade,Bắc Ninh,Miền Bắc,"Số 9 đường Nguyễn Trãi, Bắc Ninh",02452718471,,2023-04-09,50000000,Active
CUS01864,Tạp hóa Vũ Thanh Cường,Tạp hóa,Traditional Trade,Đà Nẵng,Miền Trung,"Số 452 đường Nguyễn Trãi, Đà Nẵng",02545940979,,2019-09-23,100000000,Active
CUS01865,Tạp hóa Nguyễn Hồng Việt,Tạp hóa,Traditional Trade,Đà Nẵng,Miền Trung,"Số 375 đường Lê Lợi, Đà Nẵng",02992069244,,2023-12-31,100000000,Inactive
CUS01866,Online Seller Trần Thanh Thắng,Online Seller,E-commerce,Cần Thơ,Miền Nam,"Số 343 đường Nguyễn Trãi, Cần Thơ",02188367287,,2022-11-10,50000000,Active
CUS01867,Canteen Lý Công Vân,Canteen,Traditional Trade,Bình Định,Miền Trung,"Số 70 đường Lý Thường Kiệt, Bình Định",02555182432,5252157821,2024-03-24,200000000,Active
CUS01868,Cửa hàng tiện lợi Hoàng Bá An,Cửa hàng tiện lợi,Modern Trade,Quảng Ngãi,Miền Trung,"Số 153 đường Trần Phú, Quảng Ngãi",02172282219,,2020-04-18,200000000,Active
CUS01869,Online Seller Đặng Minh An,Online Seller,E-commerce,Nghệ An,Miền Trung,"Số 294 đường Trần Phú, Nghệ An",02895928848,,2020-07-01,200000000,Active
CUS01870,Online Seller Dương Bá Cường,Online Seller,E-commerce,Bình Định,Miền Trung,"Số 72 đường Điện Biên Phủ, Bình Định",02710146265,,2019-11-22,200000000,Active
CUS01871,Tạp hóa Trần Quốc Lan,Tạp hóa,Traditional Trade,TP.HCM,Miền Nam,"Số 171 đường Nguyễn Trãi, TP.HCM",02591943167,,2018-03-13,500000000,Active
CUS01872,Siêu thị Phạm Thị Sơn,Siêu thị,Modern Trade,Huế,Miền Trung,"Số 341 đường Hai Bà Trưng, Huế",02848346374,7582425602,2023-03-01,200000000,Active
CUS01873,Siêu thị Bùi Xuân Thắng,Siêu thị,Modern Trade,Hưng Yên,Miền Bắc,"Số 466 đường Điện Biên Phủ, Hưng Yên",02931336177,1865292436,2023-08-14,100000000,Active
CUS01874,Online Seller Bùi Xuân Thắng,Online Seller,E-commerce,Nghệ An,Miền Trung,"Số 55 đường Nguyễn Trãi, Nghệ An",02731363906,,2020-09-29,100000000,Active
CUS01875,Online Seller Hồ Quốc Kiên,Online Seller,E-commerce,Đà Nẵng,Miền Trung,"Số 367 đường Nguyễn Trãi, Đà Nẵng",02532246098,,2023-02-25,500000000,Active
CUS01876,Tạp hóa Trần Hữu Nam,Tạp hóa,Traditional Trade,Bình Định,Miền Trung,"Số 359 đường Lê Lợi, Bình Định",02764070299,,2020-01-15,100000000,Active
CUS01877,Nhà hàng Trần Bá Hà,Nhà hàng,Traditional Trade,Bình Dương,Miền Nam,"Số 240 đường Nguyễn Trãi, Bình Dương",02930076471,6636754911,2024-02-26,50000000,Active
CUS01878,Tạp hóa Đặng Hồng Linh,Tạp hóa,Traditional Trade,Bắc Ninh,Miền Bắc,"Số 113 đường Điện Biên Phủ, Bắc Ninh",02825978233,,2023-01-19,50000000,Active
CUS01879,Canteen Hồ Công Dũng,Canteen,Traditional Trade,Bắc Ninh,Miền Bắc,"Số 19 đường Điện Biên Phủ, Bắc Ninh",02752460906,8833685626,2024-01-30,500000000,Inactive
CUS01880,Canteen Đặng Công Uyên,Canteen,Traditional Trade,Cần Thơ,Miền Nam,"Số 361 đường Trần Phú, Cần Thơ",02294170608,8692551359,2022-09-20,500000000,Active
CUS01881,Cửa hàng tiện lợi Bùi Công Cường,Cửa hàng tiện lợi,Modern Trade,Hải Phòng,Miền Bắc,"Số 432 đường Hai Bà Trưng, Hải Phòng",02472111791,,2023-10-08,50000000,Active
CUS01882,Canteen Đỗ Văn Tuấn,Canteen,Traditional Trade,Hải Dương,Miền Bắc,"Số 190 đường Nguyễn Trãi, Hải Dương",02732501369,3361923184,2023-09-02,200000000,Active
